Producto,Precio,Descripción,Foto
Taller de Muñecas Básico,$60.000,Taller que consiste en 6 clases introductorias (3hrs con coffee break) a la muñequería básica hasta un nivel más avanzado. Incluye Kit de trabajo,https://raw.githubusercontent.com/auguslatorre/diepuppe/master/Img/IMG_4487.JPG
