Producto,Precio,Descripción,Foto
Florencia,$9.000,"Linda muñeca con estilo country de mediano tamaño, disponible en diferentes colores",https://raw.githubusercontent.com/auguslatorre/diepuppe/master/Img/IMG_4397.JPG
